time	V(a)	V(b)	V(cin)	V(cout)	V(s0)	V(s1)	V(s2)	V(s3)
1.044972359388532e-002	5.000000e+000	2.248618e+000	5.000000e+000	5.000000e+000	4.999999e+000	5.000000e+000	5.000002e+000	4.999969e+000
1.044973578064163e-002	5.000000e+000	2.248679e+000	5.000000e+000	5.000000e+000	4.999999e+000	5.000000e+000	5.000003e+000	4.999969e+000
1.044976015415424e-002	5.000000e+000	2.248801e+000	5.000000e+000	5.000000e+000	4.999999e+000	5.000000e+000	4.999999e+000	4.999974e+000
1.044980890117948e-002	5.000000e+000	2.249044e+000	5.000000e+000	5.000000e+000	4.999999e+000	5.000000e+000	4.999997e+000	4.999989e+000
1.044990639522994e-002	5.000000e+000	2.249532e+000	5.000000e+000	5.000000e+000	4.999999e+000	5.000000e+000	4.999998e+000	4.999998e+000
1.045329403521617e-002	5.000000e+000	2.266470e+000	5.000000e+000	5.000000e+000	4.999999e+000	5.000000e+000	4.999998e+000	4.999997e+000
1.045668167520239e-002	5.000000e+000	2.283408e+000	5.000000e+000	5.000000e+000	4.999999e+000	5.000000e+000	4.999998e+000	4.999997e+000
1.046006931518862e-002	5.000000e+000	2.300347e+000	5.000000e+000	5.000000e+000	4.999999e+000	5.000000e+000	4.999998e+000	4.999998e+000
1.046345695517484e-002	5.000000e+000	2.317285e+000	5.000000e+000	5.000000e+000	4.999999e+000	5.000000e+000	4.999998e+000	4.999998e+000
1.046684459516107e-002	5.000000e+000	2.334223e+000	5.000000e+000	5.000000e+000	4.999999e+000	5.000000e+000	4.999998e+000	4.999998e+000
1.047023223514729e-002	5.000000e+000	2.351161e+000	5.000000e+000	5.000000e+000	4.999999e+000	5.000000e+000	4.999998e+000	4.999998e+000
1.047361987513351e-002	5.000000e+000	2.368099e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.999998e+000	4.999999e+000
1.047467611043424e-002	5.000000e+000	2.373381e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.999998e+000	4.999998e+000
1.048209475926771e-002	5.000000e+000	2.410474e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.999998e+000	4.999998e+000
1.049010853939994e-002	5.000000e+000	2.450543e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.999998e+000	4.999998e+000
1.050000000000000e-002	5.000000e+000	2.500000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.999998e+000	4.999998e+000
1.050098914606001e-002	5.000000e+000	2.504946e+000	4.990108e+000	5.000000e+000	4.990109e+000	5.000000e+000	4.999998e+000	4.999998e+000
1.050692402242004e-002	5.000000e+000	2.534620e+000	4.930760e+000	5.000000e+000	4.930761e+000	5.000000e+000	4.999999e+000	4.999998e+000
1.051483719090010e-002	5.000000e+000	2.574186e+000	4.851628e+000	5.000000e+000	4.851629e+000	5.000000e+000	4.999999e+000	4.999999e+000
1.053066352786020e-002	5.000000e+000	2.653318e+000	4.693365e+000	5.000000e+000	4.693366e+000	5.000000e+000	4.999999e+000	4.999999e+000
1.055775605084970e-002	5.000000e+000	2.788780e+000	4.422440e+000	5.000000e+000	4.422441e+000	5.000000e+000	4.999999e+000	4.999999e+000
1.058482551716348e-002	5.000000e+000	2.924128e+000	4.151745e+000	5.000000e+000	4.151746e+000	5.000000e+000	4.999999e+000	4.999999e+000
1.062031162839465e-002	5.000000e+000	3.101558e+000	3.796884e+000	5.000000e+000	3.796886e+000	5.000000e+000	4.999999e+000	4.999999e+000
1.065937412839465e-002	5.000000e+000	3.296871e+000	3.406259e+000	5.000000e+000	3.406261e+000	5.000000e+000	4.999999e+000	4.999999e+000
1.069843662839465e-002	5.000000e+000	3.492183e+000	3.015634e+000	5.000000e+000	3.015636e+000	5.000000e+000	4.999999e+000	4.999999e+000
1.073749912839465e-002	5.000000e+000	3.687496e+000	2.625009e+000	5.000000e+000	2.625010e+000	5.000000e+000	4.999999e+000	4.999999e+000
1.077656162839465e-002	5.000000e+000	3.882808e+000	2.234384e+000	5.000000e+000	2.234385e+000	5.000000e+000	4.999999e+000	4.999999e+000
1.081562412839465e-002	5.000000e+000	4.078121e+000	1.843759e+000	5.000000e+000	1.843760e+000	5.000000e+000	5.000000e+000	4.999999e+000
1.085468662839465e-002	5.000000e+000	4.273433e+000	1.453134e+000	5.000000e+000	1.453135e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.089374912839465e-002	5.000000e+000	4.468746e+000	1.062509e+000	5.000000e+000	1.062509e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.093281162839465e-002	5.000000e+000	4.664058e+000	6.718837e-001	5.000000e+000	6.718841e-001	5.000000e+000	5.000000e+000	5.000000e+000
1.096093750000000e-002	5.000000e+000	4.804688e+000	3.906250e-001	5.000000e+000	3.906254e-001	5.000000e+000	5.000000e+000	5.000000e+000
1.100000000000000e-002	5.000000e+000	5.000000e+000	4.440892e-015	5.000000e+000	3.678964e-007	5.000000e+000	5.000000e+000	5.000000e+000
1.100711444488272e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407188e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.101660037139301e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407194e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.103557222441359e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.107351593045475e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.111257843045475e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.115164093045475e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.119070343045475e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.122976593045475e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.126882843045475e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.130789093045475e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.134695343045475e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.142507843045475e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.150878378759760e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.159248914474046e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.167619450188331e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.175989985902617e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.184360521616902e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.192731057331188e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.201101593045473e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.500000000000000e-002	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.402560e-008	5.000000e+000	5.000000e+000	5.000000e+000
1.500218091359196e-002	5.000000e+000	5.000000e+000	2.180914e-002	5.000000e+000	2.180896e-002	5.000000e+000	5.000000e+000	5.000000e+000
1.500654274077588e-002	5.000000e+000	5.000000e+000	6.542741e-002	5.000000e+000	6.542712e-002	5.000000e+000	5.000000e+000	5.000000e+000
1.501526639514372e-002	5.000000e+000	5.000000e+000	1.526639e-001	5.000000e+000	1.526637e-001	5.000000e+000	5.000000e+000	5.000000e+000
1.503271370387940e-002	5.000000e+000	5.000000e+000	3.271371e-001	5.000000e+000	3.271367e-001	5.000000e+000	5.000000e+000	5.000000e+000
1.506760832135077e-002	5.000000e+000	5.000000e+000	6.760832e-001	5.000000e+000	6.760828e-001	5.000000e+000	5.000000e+000	5.000000e+000
1.510667082135076e-002	5.000000e+000	5.000000e+000	1.066708e+000	5.000000e+000	1.066708e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.514573332135076e-002	5.000000e+000	5.000000e+000	1.457333e+000	5.000000e+000	1.457332e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.518479582135076e-002	5.000000e+000	5.000000e+000	1.847958e+000	5.000000e+000	1.847957e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.526292082135076e-002	5.000000e+000	5.000000e+000	2.629208e+000	5.000000e+000	2.629207e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.538010832135076e-002	5.000000e+000	5.000000e+000	3.801083e+000	5.000000e+000	3.801081e+000	5.000000e+000	5.000000e+000	5.000000e+000
1.550047745405779e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.050106879561111e-002	5.000000e+000	5.000000e+000	4.989312e+000	5.000000e+000	4.989313e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.054101515269352e-002	5.000000e+000	5.000000e+000	4.589849e+000	5.000000e+000	4.589850e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.058096150977595e-002	5.000000e+000	5.000000e+000	4.190385e+000	5.000000e+000	4.190387e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.062090786685836e-002	5.000000e+000	5.000000e+000	3.790921e+000	5.000000e+000	3.790923e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.066085422394078e-002	5.000000e+000	5.000000e+000	3.391458e+000	5.000000e+000	3.391460e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.070080058102320e-002	5.000000e+000	5.000000e+000	2.991994e+000	5.000000e+000	2.991996e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.074074693810562e-002	5.000000e+000	5.000000e+000	2.592531e+000	5.000000e+000	2.592532e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.078069329518804e-002	5.000000e+000	5.000000e+000	2.193067e+000	5.000000e+000	2.193068e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.081975579518804e-002	5.000000e+000	5.000000e+000	1.802442e+000	5.000000e+000	1.802443e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.085881829518804e-002	5.000000e+000	5.000000e+000	1.411817e+000	5.000000e+000	1.411818e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.089788079518804e-002	5.000000e+000	5.000000e+000	1.021192e+000	5.000000e+000	1.021193e+000	5.000000e+000	5.000000e+000	5.000000e+000
2.093694329518804e-002	5.000000e+000	5.000000e+000	6.305671e-001	5.000000e+000	6.305675e-001	5.000000e+000	5.000000e+000	5.000000e+000
2.096093750000000e-002	5.000000e+000	5.000000e+000	3.906250e-001	5.000000e+000	3.906254e-001	5.000000e+000	5.000000e+000	5.000000e+000
2.100000000000000e-002	5.000000e+000	5.000000e+000	3.907985e-014	5.000000e+000	3.679387e-007	5.000000e+000	5.000000e+000	5.000000e+000
2.100637113336586e-002	5.000000e+000	4.968144e+000	0.000000e+000	5.000000e+000	4.407207e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.101486597785366e-002	5.000000e+000	4.925670e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.103185566682928e-002	5.000000e+000	4.840722e+000	0.000000e+000	5.000000e+000	4.407206e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.106583504478051e-002	5.000000e+000	4.670825e+000	0.000000e+000	5.000000e+000	4.407211e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.110489754478051e-002	5.000000e+000	4.475513e+000	0.000000e+000	5.000000e+000	4.407784e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.114396004478051e-002	5.000000e+000	4.280200e+000	0.000000e+000	5.000000e+000	4.412594e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.118302254478051e-002	5.000000e+000	4.084888e+000	0.000000e+000	5.000000e+000	4.423593e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.122208504478050e-002	5.000000e+000	3.889575e+000	0.000000e+000	5.000000e+000	4.437781e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.126114754478050e-002	5.000000e+000	3.694262e+000	0.000000e+000	5.000000e+000	4.453123e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.130021004478050e-002	5.000000e+000	3.498950e+000	0.000000e+000	5.000000e+000	4.469636e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.133927254478050e-002	5.000000e+000	3.303637e+000	0.000000e+000	5.000000e+000	4.488014e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.137833504478050e-002	5.000000e+000	3.108325e+000	0.000000e+000	5.000000e+000	4.509604e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.141739754478050e-002	5.000000e+000	2.913012e+000	0.000000e+000	5.000000e+000	4.536935e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.145646004478050e-002	5.000000e+000	2.717700e+000	0.000000e+000	5.000000e+000	4.575329e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.149552254478050e-002	5.000000e+000	2.522387e+000	0.000000e+000	5.000000e+000	4.638343e-008	5.000000e+000	5.000000e+000	5.000000e+000
2.153458504478050e-002	5.000000e+000	2.327075e+000	0.000000e+000	5.000000e+000	4.719738e-008	5.000000e+000	5.000001e+000	5.000001e+000
2.157364754478050e-002	5.000000e+000	2.131762e+000	0.000000e+000	5.000000e+000	4.378145e-008	5.000000e+000	5.000002e+000	5.000002e+000
2.157853035728050e-002	5.000000e+000	2.107348e+000	0.000000e+000	5.000000e+000	2.815142e-008	5.000000e+000	5.000003e+000	5.000003e+000
2.158829598228050e-002	5.000000e+000	2.058520e+000	0.000000e+000	5.000000e+000	-6.555075e-008	5.000000e+000	5.000006e+000	5.000006e+000
2.158914002612107e-002	5.000000e+000	2.054300e+000	0.000000e+000	5.000000e+000	-1.093596e-007	5.000000e+000	5.000007e+000	5.000007e+000
2.159082811380222e-002	5.000000e+000	2.045859e+000	0.000000e+000	5.000000e+000	-3.289057e-007	5.000000e+000	5.000012e+000	5.000012e+000
2.159185091424352e-002	5.000000e+000	2.040745e+000	0.000000e+000	5.000000e+000	-7.338740e-007	5.000000e+000	5.000021e+000	5.000021e+000
2.159258742138092e-002	5.000000e+000	2.037063e+000	0.000000e+000	5.000000e+000	6.424912e-007	5.000000e+000	5.000043e+000	5.000043e+000
2.159317126861778e-002	5.000000e+000	2.034144e+000	0.000000e+000	5.000000e+000	7.451783e-005	5.000000e+000	5.000072e+000	5.000072e+000
2.159378061435304e-002	5.000000e+000	2.031097e+000	0.000000e+000	5.000000e+000	3.639858e-004	5.000000e+000	5.000095e+000	5.000095e+000
2.159429915738672e-002	5.000000e+000	2.028504e+000	0.000000e+000	5.000000e+000	8.044171e-004	5.000000e+000	5.000102e+000	5.000102e+000
2.159460702578958e-002	5.000000e+000	2.026965e+000	0.000000e+000	5.000000e+000	1.126904e-003	5.000000e+000	5.000102e+000	5.000102e+000
2.159482941739564e-002	5.000000e+000	2.025853e+000	0.000000e+000	5.000002e+000	1.377556e-003	5.000001e+000	5.000098e+000	5.000100e+000
2.159508459698748e-002	5.000000e+000	2.024577e+000	0.000000e+000	5.000007e+000	1.675248e-003	5.000007e+000	5.000085e+000	5.000093e+000
2.159522563336476e-002	5.000000e+000	2.023872e+000	0.000000e+000	5.000013e+000	1.844023e-003	5.000012e+000	5.000063e+000	5.000077e+000
2.159524363884249e-002	5.000000e+000	2.023782e+000	0.000000e+000	5.000015e+000	1.865622e-003	5.000014e+000	5.000002e+000	5.000018e+000
2.159527964979795e-002	5.000000e+000	2.023602e+000	0.000000e+000	5.000021e+000	1.908666e-003	5.000020e+000	4.997890e+000	4.997907e+000
2.159533447815210e-002	5.000000e+000	2.023328e+000	0.000000e+000	5.000042e+000	1.975221e-003	5.000041e+000	4.984678e+000	4.984684e+000
2.159539006472022e-002	5.000000e+000	2.023050e+000	0.000000e+000	5.000161e+000	2.043155e-003	5.000154e+000	4.956481e+000	4.956472e+000
2.159542219608961e-002	5.000000e+000	2.022889e+000	0.000000e+000	5.000504e+000	2.082565e-003	5.000474e+000	4.933097e+000	4.933127e+000
2.159543685637882e-002	5.000000e+000	2.022816e+000	0.000000e+000	5.000924e+000	2.100585e-003	5.000868e+000	4.920691e+000	4.920795e+000
2.159543931612963e-002	5.000000e+000	2.022803e+000	0.000000e+000	5.001063e+000	2.103613e-003	5.000996e+000	4.918482e+000	4.918612e+000
2.159544423563126e-002	5.000000e+000	2.022779e+000	0.000000e+000	5.001552e+000	2.109676e-003	5.001446e+000	4.913921e+000	4.914144e+000
2.159545407463451e-002	5.000000e+000	2.022730e+000	0.000000e+000	5.003646e+000	2.121802e-003	5.003188e+000	4.904607e+000	4.905315e+000
2.159545768156288e-002	5.000000e+000	2.022712e+000	0.000000e+000	5.006164e+000	2.126250e-003	5.005067e+000	4.901122e+000	4.902556e+000
2.159546000866239e-002	5.000000e+000	2.022700e+000	0.000000e+000	5.009730e+000	2.129121e-003	5.007745e+000	4.898832e+000	4.901371e+000
2.159546138788994e-002	5.000000e+000	2.022693e+000	0.000000e+000	5.008811e+000	2.130823e-003	5.008833e+000	4.897463e+000	4.900124e+000
2.159546241019896e-002	5.000000e+000	2.022688e+000	0.000000e+000	4.986629e+000	2.132082e-003	5.000748e+000	4.896443e+000	4.893528e+000
2.159546357901338e-002	5.000000e+000	2.022682e+000	0.000000e+000	4.894343e+000	2.133521e-003	4.956888e+000	4.895269e+000	4.864357e+000
2.159546467345244e-002	5.000000e+000	2.022677e+000	0.000000e+000	4.680922e+000	2.134881e-003	4.835639e+000	4.894164e+000	4.779999e+000
2.159546582497193e-002	5.000000e+000	2.022671e+000	0.000000e+000	4.271645e+000	2.136303e-003	4.585206e+000	4.892996e+000	4.589575e+000
2.159546629088990e-002	5.000000e+000	2.022669e+000	0.000000e+000	3.991120e+000	2.136879e-003	4.425104e+000	4.892521e+000	4.451957e+000
2.159546666531832e-002	5.000000e+000	2.022667e+000	0.000000e+000	3.459764e+000	2.137339e-003	4.252983e+000	4.892139e+000	4.291698e+000
2.159546713716075e-002	5.000000e+000	2.022664e+000	0.000000e+000	2.199789e+000	2.137868e-003	4.005661e+000	4.891657e+000	4.056315e+000
2.159546714420699e-002	5.000000e+000	2.022664e+000	0.000000e+000	2.105756e+000	2.137882e-003	4.001591e+000	4.891650e+000	4.052460e+000
2.159546715829949e-002	5.000000e+000	2.022664e+000	0.000000e+000	1.779290e+000	2.137920e-003	3.992923e+000	4.891636e+000	4.044293e+000
2.159546718648447e-002	5.000000e+000	2.022664e+000	0.000000e+000	1.137049e+000	2.137978e-003	3.975443e+000	4.891607e+000	4.027856e+000
2.159546718736525e-002	5.000000e+000	2.022664e+000	0.000000e+000	1.117539e+000	2.137980e-003	3.974893e+000	4.891606e+000	4.027339e+000
2.159546718912682e-002	5.000000e+000	2.022664e+000	0.000000e+000	1.082083e+000	2.137983e-003	3.973785e+000	4.891604e+000	4.026300e+000
2.159546719264994e-002	5.000000e+000	2.022664e+000	0.000000e+000	1.027909e+000	2.137987e-003	3.971566e+000	4.891601e+000	4.024220e+000
2.159546719969618e-002	5.000000e+000	2.022664e+000	0.000000e+000	9.617448e-001	2.137997e-003	3.967107e+000	4.891593e+000	4.020044e+000
2.159546721378868e-002	5.000000e+000	2.022664e+000	0.000000e+000	8.883160e-001	2.138016e-003	3.958105e+000	4.891579e+000	4.011630e+000
2.159546724197366e-002	5.000000e+000	2.022664e+000	0.000000e+000	8.029051e-001	2.138052e-003	3.939760e+000	4.891551e+000	3.994550e+000
2.159546729834364e-002	5.000000e+000	2.022664e+000	0.000000e+000	7.007200e-001	2.138122e-003	3.901586e+000	4.891492e+000	3.959315e+000
2.159546741108358e-002	5.000000e+000	2.022663e+000	0.000000e+000	5.843893e-001	2.138264e-003	3.818066e+000	4.891377e+000	3.883867e+000
2.159546763656348e-002	5.000000e+000	2.022662e+000	0.000000e+000	4.543243e-001	2.138548e-003	3.623823e+000	4.891147e+000	3.717897e+000
2.159546788992347e-002	5.000000e+000	2.022660e+000	0.000000e+000	3.581479e-001	2.138851e-003	3.372256e+000	4.890889e+000	3.516984e+000
2.159546791345840e-002	5.000000e+000	2.022660e+000	0.000000e+000	3.510288e-001	2.138881e-003	3.345979e+000	4.890865e+000	3.497765e+000
2.159546796052824e-002	5.000000e+000	2.022660e+000	0.000000e+000	3.383422e-001	2.138943e-003	3.289502e+000	4.890817e+000	3.460298e+000
2.159546805466794e-002	5.000000e+000	2.022660e+000	0.000000e+000	3.149856e-001	2.139027e-003	3.170262e+000	4.890721e+000	3.385551e+000
2.159546821701253e-002	5.000000e+000	2.022659e+000	0.000000e+000	2.788956e-001	2.139136e-003	2.944763e+000	4.890556e+000	3.232964e+000
2.159546838018228e-002	5.000000e+000	2.022658e+000	0.000000e+000	2.469114e-001	2.139286e-003	2.691408e+000	4.890389e+000	3.013982e+000
2.159546854834804e-002	5.000000e+000	2.022657e+000	0.000000e+000	2.179204e-001	2.139503e-003	2.402649e+000	4.890215e+000	2.638907e+000
2.159546868241488e-002	5.000000e+000	2.022657e+000	0.000000e+000	1.971777e-001	2.139701e-003	2.156438e+000	4.890074e+000	2.135123e+000
2.159546874770938e-002	5.000000e+000	2.022656e+000	0.000000e+000	1.879428e-001	2.139763e-003	2.031593e+000	4.890004e+000	1.819780e+000
2.159546881263967e-002	5.000000e+000	2.022656e+000	0.000000e+000	1.793747e-001	2.139737e-003	1.905255e+000	4.889933e+000	1.552779e+000
2.159546888183729e-002	5.000000e+000	2.022655e+000	0.000000e+000	1.708444e-001	2.139758e-003	1.771703e+000	4.889856e+000	1.364876e+000
2.159546902023252e-002	5.000000e+000	2.022655e+000	0.000000e+000	1.552835e-001	2.140193e-003	1.515366e+000	4.889707e+000	1.100163e+000
2.159546920919059e-002	5.000000e+000	2.022654e+000	0.000000e+000	1.361577e-001	2.140966e-003	1.182077e+000	4.889507e+000	8.239421e-001
2.159546933196457e-002	5.000000e+000	2.022653e+000	0.000000e+000	1.251124e-001	2.141259e-003	9.666160e-001	4.889381e+000	6.826617e-001
2.159546945718160e-002	5.000000e+000	2.022653e+000	0.000000e+000	1.150775e-001	2.141385e-003	7.582308e-001	4.889254e+000	5.663760e-001
2.159546958076321e-002	5.000000e+000	2.022652e+000	0.000000e+000	1.061257e-001	2.141462e-003	5.950807e-001	4.889129e+000	4.711718e-001
2.159546970860166e-002	5.000000e+000	2.022651e+000	0.000000e+000	9.776622e-002	2.141414e-003	4.741633e-001	4.889000e+000	3.923783e-001
2.159546984051175e-002	5.000000e+000	2.022651e+000	0.000000e+000	9.011753e-002	2.141314e-003	3.840554e-001	4.888865e+000	3.321882e-001
2.159547007443929e-002	5.000000e+000	2.022650e+000	0.000000e+000	7.833307e-002	2.141326e-003	2.718895e-001	4.888624e+000	2.560972e-001
2.159547030908461e-002	5.000000e+000	2.022649e+000	0.000000e+000	6.857906e-002	2.141577e-003	1.997419e-001	4.888379e+000	2.034073e-001
2.159547076243922e-002	5.000000e+000	2.022646e+000	0.000000e+000	5.385198e-002	2.142318e-003	1.198666e-001	4.887900e+000	1.374746e-001
2.159547118269569e-002	5.000000e+000	2.022644e+000	0.000000e+000	4.376572e-002	2.142976e-003	7.947312e-002	4.887456e+000	9.950620e-002
2.159547188578794e-002	5.000000e+000	2.022640e+000	0.000000e+000	3.218989e-002	2.143889e-003	4.732092e-002	4.886715e+000	6.435777e-002
2.159547259929202e-002	5.000000e+000	2.022637e+000	0.000000e+000	2.442804e-002	2.144711e-003	3.122959e-002	4.885964e+000	4.529753e-002
2.159547380060777e-002	5.000000e+000	2.022631e+000	0.000000e+000	1.635736e-002	2.146109e-003	1.888187e-002	4.884697e+000	3.015689e-002
2.159547508060949e-002	5.000000e+000	2.022624e+000	0.000000e+000	1.098946e-002	2.147678e-003	1.204147e-002	4.883333e+000	2.198749e-002
2.159547676493833e-002	5.000000e+000	2.022616e+000	0.000000e+000	6.814159e-003	2.149783e-003	7.329726e-003	4.881515e+000	1.643474e-002
2.159547882501302e-002	5.000000e+000	2.022606e+000	0.000000e+000	4.062505e-003	2.152344e-003	4.308169e-003	4.879252e+000	1.265690e-002
2.159548184656612e-002	5.000000e+000	2.022591e+000	0.000000e+000	2.358171e-003	2.156081e-003	2.435341e-003	4.875853e+000	9.895623e-003
2.159548526234668e-002	5.000000e+000	2.022574e+000	0.000000e+000	1.622183e-003	2.160303e-003	1.646100e-003	4.871897e+000	8.330852e-003
2.159548788581297e-002	5.000000e+000	2.022561e+000	0.000000e+000	1.332876e-003	2.163545e-003	1.351408e-003	4.868742e+000	7.589925e-003
2.159549115337271e-002	5.000000e+000	2.022544e+000	0.000000e+000	1.036046e-003	2.167587e-003	1.053678e-003	4.864622e+000	6.878745e-003
2.159549576425225e-002	5.000000e+000	2.022521e+000	0.000000e+000	6.504401e-004	2.173293e-003	6.673757e-004	4.858498e+000	6.068484e-003
2.159550136214346e-002	5.000000e+000	2.022493e+000	0.000000e+000	2.902116e-004	2.180223e-003	3.016440e-004	4.850736e+000	5.346274e-003
2.159550718669080e-002	5.000000e+000	2.022464e+000	0.000000e+000	9.067720e-005	2.187438e-003	9.488843e-005	4.842479e+000	4.891809e-003
2.159551272571793e-002	5.000000e+000	2.022436e+000	0.000000e+000	3.524558e-005	2.194302e-003	3.589342e-005	4.834593e+000	4.679280e-003
2.159551953141796e-002	5.000000e+000	2.022402e+000	0.000000e+000	2.408619e-005	2.202739e-003	2.446735e-005	4.824915e+000	4.554449e-003
2.159553135598018e-002	5.000000e+000	2.022343e+000	0.000000e+000	1.656719e-005	2.217402e-003	1.190671e-006	4.808121e+000	4.433047e-003
2.159553431212073e-002	5.000000e+000	2.022328e+000	0.000000e+000	1.434364e-005	2.221072e-003	1.541041e-006	4.803925e+000	4.415136e-003
2.159554022440184e-002	5.000000e+000	2.022299e+000	0.000000e+000	9.350915e-006	2.228416e-003	9.535661e-006	4.795527e+000	4.395621e-003
2.159554324301906e-002	5.000000e+000	2.022284e+000	0.000000e+000	8.281948e-006	2.232166e-003	8.463549e-006	4.791234e+000	4.390210e-003
2.159554637779467e-002	5.000000e+000	2.022268e+000	0.000000e+000	7.383992e-006	2.236061e-003	7.535333e-006	4.786769e+000	4.369587e-003
2.159554824763368e-002	5.000000e+000	2.022259e+000	0.000000e+000	6.920899e-006	2.238385e-003	7.081225e-006	4.784080e+000	4.276522e-003
2.159554978198149e-002	5.000000e+000	2.022251e+000	0.000000e+000	6.549491e-006	2.240292e-003	6.712945e-006	4.781792e+000	3.852659e-003
2.159555128012251e-002	5.000000e+000	2.022243e+000	0.000000e+000	6.222322e-006	2.242155e-003	6.374871e-006	4.779458e+000	2.088850e-003
2.159555287288206e-002	5.000000e+000	2.022236e+000	0.000000e+000	5.871771e-006	2.244135e-003	6.045140e-006	4.777006e+000	-2.708674e-003
