time	V(a1)	V(b1)	V(cin)	V(cout)	V(s)
1.520334374701550e-002	0.000000e+000	5.000000e+000	2.033437e+000	4.994987e+000	3.851346e-001
1.520334507612940e-002	0.000000e+000	5.000000e+000	2.033451e+000	4.995857e+000	3.851260e-001
1.520334697198372e-002	0.000000e+000	5.000000e+000	2.033470e+000	4.996699e+000	3.851134e-001
1.520335076369236e-002	0.000000e+000	5.000000e+000	2.033508e+000	4.997725e+000	3.850883e-001
1.520335783932240e-002	0.000000e+000	5.000000e+000	2.033578e+000	4.998821e+000	3.850418e-001
1.520336576883058e-002	0.000000e+000	5.000000e+000	2.033658e+000	4.999515e+000	3.849894e-001
1.520337340684230e-002	0.000000e+000	5.000000e+000	2.033734e+000	4.999806e+000	3.849381e-001
1.520337932520992e-002	0.000000e+000	5.000000e+000	2.033793e+000	4.999864e+000	3.848986e-001
1.520338719120113e-002	0.000000e+000	5.000000e+000	2.033872e+000	4.999887e+000	3.848465e-001
1.520339942517114e-002	0.000000e+000	5.000000e+000	2.033994e+000	4.999917e+000	3.847654e-001
1.520342389311117e-002	0.000000e+000	5.000000e+000	2.034239e+000	4.999947e+000	3.846034e-001
1.520345031839867e-002	0.000000e+000	5.000000e+000	2.034503e+000	4.999965e+000	3.844287e-001
1.520348907823244e-002	0.000000e+000	5.000000e+000	2.034891e+000	4.999979e+000	3.841728e-001
1.520353595938667e-002	0.000000e+000	5.000000e+000	2.035360e+000	4.999988e+000	3.838637e-001
1.520360145064195e-002	0.000000e+000	5.000000e+000	2.036015e+000	4.999994e+000	3.834328e-001
1.520367997475231e-002	0.000000e+000	5.000000e+000	2.036800e+000	4.999992e+000	3.829170e-001
1.520369574116567e-002	0.000000e+000	5.000000e+000	2.036958e+000	4.999993e+000	3.828136e-001
1.520372727399238e-002	0.000000e+000	5.000000e+000	2.037273e+000	4.999999e+000	3.826072e-001
1.520379033964581e-002	0.000000e+000	5.000000e+000	2.037903e+000	5.000000e+000	3.821949e-001
1.520386403198614e-002	0.000000e+000	5.000000e+000	2.038640e+000	5.000000e+000	3.817143e-001
1.520395742440146e-002	0.000000e+000	5.000000e+000	2.039574e+000	5.000000e+000	3.811069e-001
1.520406967019333e-002	0.000000e+000	5.000000e+000	2.040697e+000	5.000000e+000	3.803800e-001
1.520428968791503e-002	0.000000e+000	5.000000e+000	2.042897e+000	5.000000e+000	3.789630e-001
1.520451955137794e-002	0.000000e+000	5.000000e+000	2.045196e+000	5.000000e+000	3.774934e-001
1.520483338793805e-002	0.000000e+000	5.000000e+000	2.048334e+000	5.000000e+000	3.755042e-001
1.520512695940737e-002	0.000000e+000	5.000000e+000	2.051270e+000	5.000000e+000	3.736607e-001
1.520543904804628e-002	0.000000e+000	5.000000e+000	2.054390e+000	5.000000e+000	3.717212e-001
1.520582087917772e-002	0.000000e+000	5.000000e+000	2.058209e+000	5.000000e+000	3.693810e-001
1.520658454144059e-002	0.000000e+000	5.000000e+000	2.065845e+000	5.000000e+000	3.647861e-001
1.520750975986188e-002	0.000000e+000	5.000000e+000	2.075098e+000	5.000000e+000	3.593788e-001
1.520932300134889e-002	0.000000e+000	5.000000e+000	2.093230e+000	5.000000e+000	3.491971e-001
1.521134498695141e-002	0.000000e+000	5.000000e+000	2.113450e+000	5.000000e+000	3.384674e-001
1.521494626429325e-002	0.000000e+000	5.000000e+000	2.149463e+000	5.000000e+000	3.207350e-001
1.521928365357703e-002	0.000000e+000	5.000000e+000	2.192837e+000	5.000000e+000	3.012400e-001
1.522518765991221e-002	0.000000e+000	5.000000e+000	2.251877e+000	5.000000e+000	2.774785e-001
1.523249776399899e-002	0.000000e+000	5.000000e+000	2.324978e+000	5.000000e+000	2.518180e-001
1.524560833056650e-002	0.000000e+000	5.000000e+000	2.456083e+000	5.000000e+000	2.137987e-001
1.527182946370152e-002	0.000000e+000	5.000000e+000	2.718295e+000	5.000000e+000	1.547354e-001
1.531089196370152e-002	0.000000e+000	5.000000e+000	3.108920e+000	5.000000e+000	8.966068e-002
