#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18988
#Date Time: 2019-04-24 18:01:31.138
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: -100 mVHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -4 V
#Channel 2: Range: 500 mV/div Offset: -2 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.029024520000000002,-0.010115494121155422,0.17476519475621788
-0.02901689,-0.013763381783789441,0.17376060052694764
-0.029009259999999999,-0.010115494121155422,0.17275600629767762
-0.02900163,-0.013763381783789441,0.1714165473253173
-0.028993999999999999,-0.013763381783789441,0.16974222360986713
-0.028986370000000001,-0.010115494121155422,0.16873762938059711
-0.028978739999999999,-0.013763381783789441,0.16739817040823679
-0.028971110000000001,-0.010115494121155422,0.16639357617896677
-0.02896348,-0.013763381783789441,0.16505411720660645
-0.028955850000000002,-0.013763381783789441,0.16404952297733644
-0.02894822,-0.013763381783789441,0.16271006400497634
-0.028940589999999999,-0.013763381783789441,0.1617054697757061
-0.028932960000000001,-0.013763381783789441,0.160366010803346
-0.028925329999999999,-0.013763381783789441,0.15936141657407576
-0.028917700000000001,-0.013763381783789441,0.15869168708789561
-0.02891007,-0.013763381783789441,0.15735222811553551
-0.028902440000000001,-0.013763381783789441,0.15668249862935535
-0.02889481,-0.010115494121155422,0.15567790440008533
-0.028887180000000002,-0.010115494121155422,0.15433844542772501
-0.02887955,-0.013763381783789441,0.15299898645536492
-0.028871919999999999,-0.013763381783789441,0.15232925696918476
-0.028864290000000001,-0.013763381783789441,0.15098979799682466
-0.028856659999999999,-0.013763381783789441,0.1503200685106445
-0.028849030000000001,-0.013763381783789441,0.1489806095382844
-0.0288414,-0.013763381783789441,0.14831088005210424
-0.028833770000000002,-0.013763381783789441,0.14697142107974415
-0.02882614,-0.017411269446423461,0.14630169159356399
-0.028818509999999999,-0.013763381783789441,0.14496223262120389
-0.028810880000000001,-0.013763381783789441,0.14395763839193365
-0.028803249999999999,-0.017411269446423461,0.14328790890575371
-0.028795620000000001,-0.013763381783789441,0.14194844993339339
-0.028787989999999999,-0.013763381783789441,0.14161358519030331
-0.028780360000000001,-0.013763381783789441,0.13993926147485314
-0.02877273,-0.013763381783789441,0.1392695319886732
-0.028765100000000002,-0.017411269446423461,0.13826493775940296
-0.02875747,-0.013763381783789441,0.13726034353013272
-0.028749839999999999,-0.013763381783789441,0.13659061404395278
-0.028742210000000001,-0.013763381783789441,0.13558601981468255
-0.028734579999999999,-0.017411269446423461,0.13491629032850261
-0.028726950000000001,-0.013763381783789441,0.13391169609923237
-0.02871932,-0.013763381783789441,0.13290710186996235
-0.028711690000000002,-0.013763381783789441,0.13190250764069211
-0.02870406,-0.013763381783789441,0.13123277815451195
-0.028696430000000002,-0.017411269446423461,0.13022818392524194
-0.0286888,-0.013763381783789441,0.1292235896959717
-0.028681169999999999,-0.013763381783789441,0.12855386020979176
-0.028673540000000001,-0.013763381783789441,0.12754926598052152
-0.028665909999999999,-0.017411269446423461,0.1265446717512515
-0.028658280000000001,-0.013763381783789441,0.12587494226507134
-0.02865065,-0.013763381783789441,0.1248703480358011
-0.028643020000000002,-0.013763381783789441,0.12420061854962117
-0.02863539,-0.013763381783789441,0.12319602432035093
-0.028627759999999999,-0.013763381783789441,0.12219143009108091
-0.028620130000000001,-0.013763381783789441,0.12118683586181067
-0.028612499999999999,-0.013763381783789441,0.12018224163254065
-0.028604870000000001,-0.013763381783789441,0.11951251214636049
-0.028597239999999999,-0.010115494121155422,0.11884278266018033
-0.028589610000000001,-0.013763381783789441,0.11817305317400018
-0.02858198,-0.010115494121155422,0.11783818843091032
-0.028574350000000002,-0.013763381783789441,0.11683359420164008
-0.02856672,-0.013763381783789441,0.11616386471545992
-0.028559089999999999,-0.013763381783789441,0.1151592704861899
-0.028551460000000001,-0.013763381783789441,0.11448954100000974
-0.028543829999999999,-0.013763381783789441,0.1138198115138298
-0.028536200000000001,-0.010115494121155422,0.11315008202764965
-0.02852857,-0.010115494121155422,0.11248035254146949
-0.028520940000000002,-0.013763381783789441,0.11181062305528933
-0.02851331,-0.013763381783789441,0.11080602882601931
-0.028505679999999999,-0.010115494121155422,0.10980143459674907
-0.02849805,-0.013763381783789441,0.10913170511056913
-0.028490419999999999,-0.010115494121155422,0.10846197562438897
-0.028482790000000001,-0.010115494121155422,0.10779224613820881
-0.028475159999999999,-0.013763381783789441,0.10712251665202888
-0.028467530000000001,-0.013763381783789441,0.10645278716584872
-0.0284599,-0.010115494121155422,0.10544819293657848
-0.028452270000000002,-0.010115494121155422,0.10511332819348862
-0.02844464,-0.010115494121155422,0.1037738692211283
-0.028437009999999999,-0.013763381783789441,0.1037738692211283
-0.028429380000000001,-0.013763381783789441,0.10276927499185828
-0.028421749999999999,-0.010115494121155422,0.10209954550567812
-0.028414120000000001,-0.010115494121155422,0.10142981601949796
-0.02840649,-0.013763381783789441,0.10042522179022795
-0.028398860000000001,-0.013763381783789441,0.099755492304047788
-0.02839123,-0.013763381783789441,0.099085762817867629
-0.028383600000000002,-0.013763381783789441,0.098750898074777771
-0.02837597,-0.013763381783789441,0.097746303845507532
-0.028368339999999999,-0.013763381783789441,0.097076574359327372
-0.028360710000000001,-0.013763381783789441,0.096741709616237515
-0.028353079999999999,-0.010115494121155422,0.095737115386967275
-0.028345450000000001,-0.013763381783789441,0.095067385900787116
-0.02833782,-0.013763381783789441,0.094732521157697036
-0.028330190000000002,-0.010115494121155422,0.094062791671517099
-0.02832256,-0.013763381783789441,0.093058197442246859
-0.028314929999999999,-0.017411269446423461,0.093058197442246859
-0.028307300000000001,-0.013763381783789441,0.092053603212976842
-0.028299669999999999,-0.017411269446423461,0.091718738469886762
-0.028292040000000001,-0.010115494121155422,0.091049008983706603
-0.028284409999999999,-0.013763381783789441,0.090379279497526666
-0.028276780000000001,-0.013763381783789441,0.089709550011346506
-0.02826915,-0.017411269446423461,0.089039820525166347
-0.028261520000000002,-0.010115494121155422,0.088704955782076267
-0.02825389,-0.013763381783789441,0.088035226295896329
-0.028246259999999999,-0.013763381783789441,0.08736549680971617
-0.028238630000000001,-0.010115494121155422,0.08669576732353601
-0.028230999999999999,-0.013763381783789441,0.086026037837356073
-0.028223370000000001,-0.013763381783789441,0.085356308351175914
-0.02821574,-0.013763381783789441,0.085021443608085834
-0.028208110000000002,-0.010115494121155422,0.084016849378815595
-0.02820048,-0.013763381783789441,0.083681984635725737
-0.028192850000000002,-0.013763381783789441,0.083012255149545577
-0.02818522,-0.013763381783789441,0.082677390406455498
-0.028177589999999999,-0.013763381783789441,0.082007660920275338
-0.028169960000000001,-0.013763381783789441,0.08167279617718548
-0.028162329999999999,-0.013763381783789441,0.081003066691005321
-0.028154700000000001,-0.013763381783789441,0.080333337204825161
-0.02814707,-0.013763381783789441,0.079663607718645224
-0.028139440000000002,-0.013763381783789441,0.078993878232465065
-0.02813181,-0.013763381783789441,0.078659013489374985
-0.028124179999999999,-0.013763381783789441,0.077989284003194825
-0.028116550000000001,-0.013763381783789441,0.077654419260104746
-0.028108919999999999,-0.010115494121155422,0.076984689773924808
-0.028101290000000001,-0.013763381783789441,0.076649825030834728
-0.028093659999999999,-0.010115494121155422,0.076314960287744649
-0.028086030000000001,-0.013763381783789441,0.075645230801564489
-0.0280784,-0.013763381783789441,0.074975501315384552
-0.028070770000000002,-0.013763381783789441,0.074640636572294472
-0.02806314,-0.013763381783789441,0.074305771829204392
-0.028055509999999999,-0.017411269446423461,0.073636042343024233
-0.028047880000000001,-0.013763381783789441,0.073301177599934375
-0.028040249999999999,-0.013763381783789441,0.072631448113754216
-0.028032620000000001,-0.017411269446423461,0.072296583370664136
-0.02802499,-0.013763381783789441,0.071626853884483976
-0.028017360000000002,-0.013763381783789441,0.071626853884483976
-0.02800973,-0.013763381783789441,0.070622259655213959
-0.028002099999999999,-0.013763381783789441,0.070287394912123879
-0.02799447,-0.013763381783789441,0.0699525301690338
-0.027986839999999999,-0.010115494121155422,0.06961766542594372
-0.027979210000000001,-0.013763381783789441,0.068947935939763783
-0.027971579999999999,-0.010115494121155422,0.068947935939763783
-0.027963950000000001,-0.010115494121155422,0.067943341710493543
-0.02795632,-0.013763381783789441,0.067608476967403464
-0.027948690000000002,-0.010115494121155422,0.067273612224313384
-0.02794106,-0.010115494121155422,0.066603882738133446
-0.027933429999999999,-0.010115494121155422,0.066269017995043367
-0.027925800000000001,-0.013763381783789441,0.065599288508863207
-0.027918169999999999,-0.013763381783789441,0.065599288508863207
-0.027910540000000001,-0.013763381783789441,0.065264423765773127
-0.02790291,-0.013763381783789441,0.06425982953650311
-0.027895280000000001,-0.013763381783789441,0.063590100050322951
-0.02788765,-0.013763381783789441,0.063590100050322951
-0.027880020000000002,-0.013763381783789441,0.063255235307232871
-0.02787239,-0.010115494121155422,0.062585505821052934
-0.027864759999999999,-0.013763381783789441,0.062250641077962854
-0.027857130000000001,-0.013763381783789441,0.061915776334872774
-0.027849499999999999,-0.010115494121155422,0.061580911591782694
-0.027841870000000001,-0.010115494121155422,0.061246046848692615
-0.02783424,-0.010115494121155422,0.060576317362512455
-0.027826610000000002,-0.013763381783789441,0.059906587876332518
-0.02781898,-0.013763381783789441,0.059906587876332518
-0.027811349999999999,-0.013763381783789441,0.059236858390152358
-0.027803720000000001,-0.013763381783789441,0.058901993647062278
-0.027796089999999999,-0.010115494121155422,0.058567128903972199
-0.027788460000000001,-0.013763381783789441,0.058232264160882341
-0.027780829999999999,-0.013763381783789441,0.057897399417792261
-0.027773200000000001,-0.013763381783789441,0.057562534674702182
-0.02776557,-0.013763381783789441,0.056892805188522022
-0.027757940000000002,-0.013763381783789441,0.056892805188522022
-0.02775031,-0.010115494121155422,0.056223075702342085
-0.027742679999999999,-0.013763381783789441,0.055553346216161925
-0.027735050000000001,-0.017411269446423461,0.055218481473071845
-0.027727419999999999,-0.013763381783789441,0.054883616729981766
-0.027719790000000001,-0.013763381783789441,0.054548751986891686
-0.02771216,-0.013763381783789441,0.054213887243801606
-0.027704530000000002,-0.010115494121155422,0.053544157757621669
-0.0276969,-0.013763381783789441,0.053209293014531589
-0.027689270000000002,-0.010115494121155422,0.053209293014531589
-0.02768164,-0.013763381783789441,0.05253956352835143
-0.027674009999999999,-0.013763381783789441,0.05253956352835143
-0.027666380000000001,-0.013763381783789441,0.05220469878526135
-0.027658749999999999,-0.013763381783789441,0.05220469878526135
-0.027651120000000001,-0.013763381783789441,0.051534969299081412
-0.02764349,-0.013763381783789441,0.051534969299081412
-0.027635860000000002,-0.013763381783789441,0.050530375069811173
-0.02762823,-0.013763381783789441,0.050195510326721093
-0.027620599999999999,-0.010115494121155422,0.050530375069811173
-0.027612970000000001,-0.013763381783789441,0.049860645583631236
-0.027605339999999999,-0.013763381783789441,0.049525780840541156
-0.027597710000000001,-0.017411269446423461,0.049525780840541156
-0.027590079999999999,-0.010115494121155422,0.048856051354360996
-0.027582450000000001,-0.013763381783789441,0.048856051354360996
-0.02757482,-0.013763381783789441,0.048186321868180837
-0.027567190000000002,-0.013763381783789441,0.048186321868180837
-0.02755956,-0.013763381783789441,0.0475165923820009
-0.027551929999999999,-0.013763381783789441,0.04684686289582074
-0.027544300000000001,-0.017411269446423461,0.04684686289582074
-0.027536669999999999,-0.013763381783789441,0.04651199815273066
-0.027529040000000001,-0.017411269446423461,0.04651199815273066
-0.02752141,-0.017411269446423461,0.045842268666550501
-0.027513780000000002,-0.013763381783789441,0.045507403923460643
-0.02750615,-0.013763381783789441,0.045172539180370563
-0.027498520000000002,-0.013763381783789441,0.044837674437280484
-0.02749089,-0.017411269446423461,0.044837674437280484
-0.027483259999999999,-0.013763381783789441,0.044502809694190404
-0.027475630000000001,-0.010115494121155422,0.044167944951100324
-0.027467999999999999,-0.013763381783789441,0.043833080208010244
-0.027460370000000001,-0.013763381783789441,0.043498215464920387
-0.02745274,-0.013763381783789441,0.043163350721830307
-0.027445110000000002,-0.010115494121155422,0.043163350721830307
-0.02743748,-0.013763381783789441,0.042828485978740227
-0.027429849999999999,-0.017411269446423461,0.042493621235650147
-0.027422220000000001,-0.013763381783789441,0.042158756492560068
-0.027414589999999999,-0.013763381783789441,0.041489027006379908
-0.027406960000000001,-0.013763381783789441,0.041489027006379908
-0.02739933,-0.013763381783789441,0.041154162263290051
-0.027391700000000001,-0.017411269446423461,0.040819297520199971
-0.02738407,-0.013763381783789441,0.040819297520199971
-0.027376440000000002,-0.017411269446423461,0.040484432777109891
-0.02736881,-0.013763381783789441,0.040149568034019811
-0.027361179999999999,-0.017411269446423461,0.040149568034019811
-0.027353550000000001,-0.013763381783789441,0.039479838547839652
-0.027345919999999999,-0.017411269446423461,0.039479838547839652
-0.027338290000000001,-0.017411269446423461,0.038810109061659714
-0.02733066,-0.013763381783789441,0.038810109061659714
-0.027323030000000002,-0.013763381783789441,0.038475244318569635
-0.0273154,-0.010115494121155422,0.038140379575479555
-0.027307769999999999,-0.013763381783789441,0.037805514832389475
-0.027300140000000001,-0.013763381783789441,0.037805514832389475
-0.027292509999999999,-0.013763381783789441,0.037470650089299395
-0.027284880000000001,-0.013763381783789441,0.037135785346209538
-0.027277249999999999,-0.013763381783789441,0.036800920603119458
-0.027269620000000001,-0.013763381783789441,0.036466055860029378
-0.02726199,-0.013763381783789441,0.036131191116939299
-0.027254360000000002,-0.013763381783789441,0.036131191116939299
-0.02724673,-0.013763381783789441,0.035796326373849219
-0.027239099999999999,-0.013763381783789441,0.035796326373849219
-0.027231470000000001,-0.013763381783789441,0.035461461630759139
-0.027223839999999999,-0.013763381783789441,0.035126596887669059
-0.027216210000000001,-0.017411269446423461,0.034791732144579202
-0.02720858,-0.013763381783789441,0.034791732144579202
-0.027200950000000002,-0.017411269446423461,0.034456867401489122
-0.02719332,-0.017411269446423461,0.034122002658399042
-0.027185690000000002,-0.013763381783789441,0.033787137915308962
-0.02717806,-0.013763381783789441,0.033787137915308962
-0.027170429999999999,-0.013763381783789441,0.033787137915308962
-0.027162800000000001,-0.013763381783789441,0.033452273172218883
-0.027155169999999999,-0.017411269446423461,0.033117408429128803
-0.027147540000000001,-0.013763381783789441,0.032782543686038945
-0.02713991,-0.017411269446423461,0.032782543686038945
-0.027132280000000002,-0.013763381783789441,0.032447678942948865
-0.02712465,-0.013763381783789441,0.032447678942948865
-0.027117019999999999,-0.017411269446423461,0.032112814199858786
-0.027109390000000001,-0.017411269446423461,0.032112814199858786
-0.027101759999999999,-0.013763381783789441,0.031777949456768706
-0.027094130000000001,-0.017411269446423461,0.031443084713678626
-0.027086499999999999,-0.017411269446423461,0.031108219970588546
-0.027078870000000001,-0.013763381783789441,0.031108219970588546
-0.02707124,-0.013763381783789441,0.030773355227498467
-0.027063610000000002,-0.013763381783789441,0.030773355227498467
-0.02705598,-0.017411269446423461,0.030438490484408609
-0.027048349999999999,-0.013763381783789441,0.030438490484408609
-0.027040720000000001,-0.013763381783789441,0.030438490484408609
-0.027033089999999999,-0.017411269446423461,0.02976876099822845
-0.027025460000000001,-0.013763381783789441,0.02976876099822845
-0.02701783,-0.017411269446423461,0.02943389625513837
-0.027010200000000002,-0.017411269446423461,0.02943389625513837
-0.02700257,-0.013763381783789441,0.02943389625513837
-0.026994940000000002,-0.017411269446423461,0.02909903151204829
-0.02698731,-0.013763381783789441,0.02876416676895821
-0.026979679999999999,-0.013763381783789441,0.02876416676895821
-0.026972050000000001,-0.017411269446423461,0.028429302025868353
-0.026964419999999999,-0.013763381783789441,0.028094437282778273
-0.026956790000000001,-0.013763381783789441,0.028429302025868353
-0.02694916,-0.017411269446423461,0.028094437282778273
-0.026941530000000002,-0.017411269446423461,0.027424707796598113
-0.0269339,-0.017411269446423461,0.027759572539688193
-0.026926269999999999,-0.013763381783789441,0.027424707796598113
-0.026918640000000001,-0.013763381783789441,0.027424707796598113
-0.026911009999999999,-0.013763381783789441,0.027089843053508034
-0.026903380000000001,-0.010115494121155422,0.026754978310417954
-0.02689575,-0.013763381783789441,0.026754978310417954
-0.026888120000000001,-0.013763381783789441,0.026420113567328096
-0.02688049,-0.013763381783789441,0.026420113567328096
-0.026872860000000002,-0.013763381783789441,0.026085248824238016
-0.02686523,-0.013763381783789441,0.026085248824238016
-0.026857599999999999,-0.013763381783789441,0.025750384081147937
-0.026849970000000001,-0.010115494121155422,0.025415519338057857
-0.026842339999999999,-0.013763381783789441,0.025415519338057857
-0.026834710000000001,-0.013763381783789441,0.025415519338057857
-0.02682708,-0.013763381783789441,0.025080654594967777
-0.026819450000000002,-0.013763381783789441,0.025080654594967777
-0.02681182,-0.010115494121155422,0.024745789851877698
-0.026804189999999999,-0.013763381783789441,0.024745789851877698
-0.026796560000000001,-0.013763381783789441,0.024745789851877698
-0.026788929999999999,-0.013763381783789441,0.024410925108787618
-0.026781300000000001,-0.013763381783789441,0.02407606036569776
-0.026773669999999999,-0.017411269446423461,0.02407606036569776
-0.026766040000000001,-0.013763381783789441,0.02407606036569776
-0.02675841,-0.010115494121155422,0.02374119562260768
-0.026750780000000002,-0.010115494121155422,0.02374119562260768
-0.02674315,-0.013763381783789441,0.02374119562260768
-0.026735519999999999,-0.013763381783789441,0.023406330879517601
-0.026727890000000001,-0.013763381783789441,0.023071466136427521
-0.026720259999999999,-0.013763381783789441,0.023071466136427521
-0.026712630000000001,-0.013763381783789441,0.023071466136427521
-0.026705,-0.013763381783789441,0.022401736650247361
-0.026697370000000002,-0.013763381783789441,0.022401736650247361
-0.02668974,-0.013763381783789441,0.022736601393337441
-0.026682110000000002,-0.013763381783789441,0.022401736650247361
-0.02667448,-0.013763381783789441,0.022401736650247361
-0.026666849999999999,-0.013763381783789441,0.022066871907157504
-0.026659220000000001,-0.010115494121155422,0.022066871907157504
-0.026651589999999999,-0.013763381783789441,0.022066871907157504
-0.026643960000000001,-0.013763381783789441,0.021397142420977344
-0.02663633,-0.013763381783789441,0.021732007164067424
-0.026628700000000002,-0.013763381783789441,0.021397142420977344
-0.02662107,-0.013763381783789441,0.021397142420977344
-0.026613439999999999,-0.010115494121155422,0.021062277677887264
-0.026605810000000001,-0.013763381783789441,0.020727412934797185
-0.026598179999999999,-0.013763381783789441,0.020727412934797185
-0.026590550000000001,-0.013763381783789441,0.020727412934797185
-0.026582919999999999,-0.010115494121155422,0.020727412934797185
-0.026575290000000001,-0.010115494121155422,0.020392548191707105
